content,rating
"Hàng chuẩn. Giao nhanh
Sữa rửa mặt khi thoa lên không sủi quá nhiều bọt như các loại khác, cảm giác rất mát, sau khi đợi tầm 5-7p thì bọt không sủi nữa, rửa sạch đi thì cảm giác lỗ chân lông sạch rõ ràng, không bị khô căng như sủi bọt sum, nhưng sau đó vẫn phải dùng thêm toner ngay chứ để tầm 15p vẫn có cảm giác hơi khô",4
"Rửa khá sạch. Cảm giác làm sạch sâu. Tuy nhiên nếu da khô, da nhạy cảm thì không nên rửa mỗi ngày vì sẽ gây khô da, có thể 1 tuần rửa 2-3 lần, sau đó phải dùng kem dưỡng ẩm ngay.",4
"Làm sạch da thông thường nhưng k thật sự làm sạch mụn đầu đen, mình dùng thì k thấy hiệu quả mấy",3
Cũng tạm đc vì mùi thơm nhưng mình ko hợp loại này,4
"xài ok, rửa xong không bị khô da, sẽ dùng tiếp",4
Lúc trước mình đã tim hiểu về dòng sữa rửa mặt này nhưng thấy giá khá chát. Một hôm tình cờ thấy trên Tiki khuyến mãi chỉ 99.000 thật sự quá sốc. Mình đặt ngay và dĩ nhiên vô cùng yên tâm với cách thức giao nhận hàng của Tiki. Sản phẩm tốt ngoài mong đợi với giả cả mềm mà dịch vụ vận chuyển tốt. Sẽ ủng hộ Tiki dài dài luôn,4
"tiki giao hàng nhanh + đóng gói sản phẩm chắc chắn. SRM này bao bì đẹp đc đựng trong hộp giấy như hình nhìn rất ""sang chảnh"" nhưng sản phẩm bên trong hơi lỏng.",4
"tiki giao hàng cực nhanh.
SRM này sd khá tốt, sạch tương đối, ko quá sâu, nhưng mềm và không bị khô da.
sẽ mua lại khi dùng hết",4
"dùng được, không quá đặc biệt,  mùi thơm dễ chịu, rửa xong có sáng da nhưng k giữ đc lâu, không có hiệu quả lâu dài",4
"hài lòng
sữa mùi thơm nhẹ. rửa xong không bị khô da. da mịn, dùng thời gian thấy cũng có sáng da . 
nên dùng",4
"Sữa rửa mặt làm sạch tốt, mùi thơm dịu nhẹ. Ngay đợt giảm giá nên mình mua ngay, rất thích các mỹ phẩm của Hàn Quốc",4
"- Mùi thơm dễ chịu, làm sạch nhẹ nhàng
- Sau khi rửa xong thì thấy hơi dính
- Nên lắc trước khi sử dụng",4
hàng tốt cực luôn. nhưng k biết hsd là bao nhiêu cả,4
"Sản phẩm rửa nhẹ nhàng. Tốt
Sau rửa da mịn mà k bị khô",4
Sản phẩm dùng ổn so với giá tiền. Không làm da khô căng.,4
"Mình mới dùng sản phẩm hôm qua. Đánh giá chung về dịch vụ của Tiki mình rất hài lòng tuy nhiên sản phẩm thì mình không hài lòng cho lắm. Trước mình có mua 1 sản phẩm như này của người quen xách tay và mình dùng gần hết mới đặt bên Tiki. Qua so sánh 2 sản phẩm mình thấy nó khác hẳn về chất lượng: Thứ nhất, sản phẩm mới mua bên bạn về kiểu dáng y hệt, dáng lọ cao hơn sản phẩm trước 1 chút. Thứ 2, về chất lượng sản phẩm, mình thấy sản phẩm mua bên bạn rất loảng, có màu trắng, mùi không thơm như sản phẩm trc mình dùng. Mình sẽ chụp ảnh so sảnh gửi kèm theo nhận xét này. Mình ko khẳng định hàng nào là hàng chuẩn nhưng cảm quan mình nhận đc là sản phẩm bên bạn cung cấp cho mình làm mình ko hài lòng lắm.
Mong các bạn có thể chọn lựa nhà phân phối khác để hợp tác để cả dịch vụ và sản phẩm của Tiki luôn làm hài lòng tất cả khách hàng! xin cảm ơn
Mình đã chụp ảnh về mẫu mã và sản phẩm nhưng hình về sản phẩm chụp ảnh lên ko nhìn rõ sự khác biệt, Phần bên phải là sản phẩm cũ mình dùng: nó có độ óng ánh và đặc hơn, màu như ngọc trai ấy. còn sản phẩm bên trái là mua bên Tiki nó trắng mịn ra ít bọt hơn và không thơm như sản phẩm trước của mình 
Lưu ý: bên phải các ảnh là sản phẩm trước mình mua, bên trái là sản phẩm mua của Tiki",2
Giao hàng nhanh. Hộp ngoài khá đẹp nhưng nắp bất tiện (lượng kem ra nhiều). Chất SRM hơi lỏng. Mới rửa có cảm giác dịu nhẹ nhưng sau đó da cực khô. Tóm lại không phù hợp với da hỗn hợp thiên khô của mình.,3
sài rất tốt... mịn da lắm sờ thik ghê vs da mặt đỡ nhờn rồi,5
"bao bì mới nhìn không đẹp bằng bao bì cũ, sữa rửa cũng loãng hơn 1 chút. Không thích bằng trước kia.",3
"Dịu nhẹ nhung k sạch lắm,cũng k kiềm dầu, cai này dành cho da nhay cảm hoac cho ng lớn tuổi xài chống lão hoa thì dc",3
Kem lỏng mùi thơm. Nhưng mình đưa nhỏ bạn xài thì hợp hơn da mình. Da khô thì hợp đó,3
"Rửa mặt không bị nhờn, cảm giác rất sạch, mùi hương nhẹ nhàng. Tôi thích sản phẩm này!",5
"Mình xài 1 chai rồi, rất ưng nên mua thêm 1 chai về xài, tóm lại là xoa lên mặt xong mình để đó tầm 1,2 phút rồi rửa thấy không bị khô da, ngược lại thấy thoải mái, sạch sẽ nữa :p Tóm lại hãng này mình xài sửa rửa mặt với tẩy da chết rất là ưng luôn (y)",5
"giao hàng nhanh thật sự, đặt tối hôm qua là trưa ngày sau đã đến tay mình, đóng gói cẩn thận và mình đã sử dụng hai sản phẩm rồi, mình sẽ tiếp tục ủng hộ shop.",5
Đã dùng lọ thứ 5. Nếu kết hợp dùng trị mụn thì mụn xẹp xuống rất nhanh. Da không có cảm giác khô. Chỉ là thấy dùng tốn hơn so với gel.,5
Dùng thích rửa mặt nhẹ nhàng giữ được độ ẩm,5
Giao hàng nhanh vừa đặt qua nay đã có nhưng đóng gói hơi toang đít vỏ,5
"Giao hàng nhanh, sản phẩm tốt",5
Dùng ban đầu ổn ổn nhưng sau ngứa.,5
Dùng bị dị ứng ngứa hết mặt. Loại này trước m dùng mua ở hiệu thuốc BV da liễu thì dùng ok. lần này mua dùng đúng 1 lần rồi bỏ. phí tiền quá,1
sao k giong hinh v. mẫu mã k giống. chữ cũng khac màu nữa. co phai hàng chinh hang k shop,3
không hài lòng về sản phẩm. dị ứng nổi một đống mụn,1
"sản phẩm đóng gói kĩ cẩn thận, giao hàng nhanh, sản phẩm chưa sd qua nên chưa biết chất lượng nhưng nói chung là nhìn cũng tốt",5
Sữa rửa mặt sạch lắm nhé ạ.Chồng mình thích dùng loại này lắm.Tiki hàng chuẩn giao siêu nhanh luôn ạ,5
"Giao đúng sản phẩm 
Sạch, mịn, thơm",5
"mình sử dụng loại này cũng lâu rồi, trước kia sử dụng loại khác da mình hay bị dị ứng, chuyển sang loại này da mình ổn hẵn",5
"Giao nhanh, sản phẩm tốt, chất lượng tuyệt vời",5
"giao hàng nhanh, sản phẩm tốt.",5
"Giao hàng nhanh, sản phẩm tốt đẹp",5
"Dùng thích hơn Nivea men, lần sau m lại mua nữa",5
"chất lượng sản phẩm tuyệt vời, đóng gói chắc chắn, sản phẩm như hình",5
Dùng cũng được lần sau sẽ ủng hộ,5
Tạm dc. Nhanh hết,5
Rửa mặt mát và phê,5
hàng thơm gói hàng tuyệt vời,5
"đúng hàng
rửa mát 
uy tín
nói chung sẻ mua tiếp",5
sài dc 1 tuần thấy cug ok . da sạch hơn,5
sp như hình. cảm giác mát lạnh khi sử dụng.,5
"Phê các ông ạ
Thề luôn dùng sướng hơn cả tay nyc chạm vào mặt",5
"tận tình chu đáo 
giao hàng nhanh gọn",5
Giao hàng nhanh,5
tiki bị bên shipper làm mất uy tín. Tôi chưa nhận được hàng mà tiki đã xác nhận là đã xác nhận giao hàng mã #647589123. Tôi chờ mãi mà cái tay shipper số điện thoại 0365380212 cho tôi chờ mỏi luôn,1
hàng tốt đúng chất lượng sản phẩm,4
"dùng 2 chai thấy da mặt mềm mại và trắng hơn 1 tí, chất lượng so với giá thành",4
"tạm được à, sản phẩm dùng có mùi nồng
nhưng với mức giá này như v là 1 sản phẩm tốt r",3
bì to mà lõi có xíu...ko đủ dùng lâu,3
hàng  không tot lắm,4
rất mát da và sáng da. nhưng hk bt xài bao lâu mới có da mặt đẹp ko còn mụn nửa,4
Mát,4
"(*) Đánh giá không tính điểm
K có túi quà tặng khi mua 2 sản phẩm",1
"Da mình dầu, nếu dùng sửa rửa mặt thường vẫn cảm giác da bị nhớt tay, dùng dòng này giá cả hợp lý, và da không còn cảm giác nhớt, rất sạch, bọt mịn, 1 lần dùng chừng 1 hạt đậu, nên chai này ko biết đến khi nào mới hết. 
Thấy có bạn cmt nói rửa mặt bị rít khó chịu, mình nghĩ do da bạn không phải da dầu, hoặc do bạn kén sản phẩm, da dầu như mình cần cái rít mà bạn nói, cho 3 sao và chê sản phẩm thì mình thấy hơi bất công, đúng là buôn bán làm dâu trăm họ, dù sản phẩm tốt vẫn không hợp với toàn bộ được, mong mọi người khách quan hơn khi nhận xét sản phẩm. để người mua như mình không vì cmt thiếu khách quan mà bỏ qua sp tốt, xin cảm ơn  ^^",5
Sữa rửa mặt dùng rất thích. Tạo bọt ở lòng bàn tay sau đó xoa lên mặt cảm giác mịn và mượt.  Rửa xong thấy mặt nhẹ nhàng hẳn. còn về tác dụng ngừa mụn thì do mặt mình đang trong giai doạn mụn quá tải nên chưa thấy hiệu quả rõ rệt. Nhưng nói chung rất thích sản phẩm này của Vichy,5
"Sữa rửa mặt xài rất thích, sau khi rửa xong không bị khô da. Tiki giao hàng nhanh.",5
"Mình quyết định mua sản phẩm SRM Vichy normaderm này 1 phần là do đọc nhiều reiview tốt về ẻm trên Tiki này. Và sau 2 tuần sử dụng, mình nghĩ mình nên quay lại để đánh giá cho ẻm 5* và để những người khác có thể chọn đc sp tốt. Cảm nhận của mình ban đầu là SRM ko có mùi, rất nhiều bọt, chỉ 1 hạt đỗ nhỏ thôi, rửa xong cảm giác da rất sạch, không bị khô căng rát, mụn ẩn của mình giảm hẳn, 1 số mụn ẩn có miệng nó đẩy nhân lên rồi mình khẽ cào cái là rụng luôn. Da sáng hẳn lên, giảm nhờn thấy rõ, ngày mình dùng 2 lần sáng tối. Mình sẽ còn gắn bó với em í dài và thử thêm 1 số dòng sp khác của thương hiệu này. Cảm ơn những đánh giá của những người mua trc, nhờ đó mình mới chọn đc sản phẩm tốt cho mình",5
"thấy các bạn đã mua sản phẩm bình luận khen quá trời luôn nên mình đã quyết định mua dùng thử và kết quả làm mình rất hài lòng. Mọi thứ đúng như quảng cáo, mình cũng không nói nhiều nữa. Chỉ khẳng định lại là mua sản phẩm này đáng tiền.",5
"Sp ok, rửa xong ko bị khô căng da. Chỉ có mỗi 1 điểm trừ là nó hơi trơn quá rửa nước lại hơi lâu xíu",5
"Mình đang chờ thêm đợt khuyến mãi để order thêm mấy chai nữa
Hàng Vichy thì an toàn tuyệt đối
Mình đang dùng thêm kem tẩy tế bào chết và serum trị mụn và kem se lỗ chân lông.
hiệu quả thì chưa vì mình dùng theo sở thích (thích thì dùng, không thì thôi)",5
"SRM dùng tốt, mùi thơm nhẹ, tác dụng ngăn ngừa mụn thì thấy rõ đấy nhưng se khít lỗ chân lông thì chưa thấy, mình dùng mấy tuýp luôn rồi nhưng vẫn vậy.
Tiki giao hành nhanh và đóng gói cẩn thận",5
Great!,5
"sản phẩm dùng không bị khô da, khá là sạch và giữ ẩm cho da",5
Mùi hương nhẹ rất dễ chịu. Rửa mặt xong cảm nhận da mặt rất mềm mịn ngay lập tức. Mình rất thích sản phẩm này. Còn hiệu quả về sau thì phải đợi xem thế nào,5
"Rửa cảm giác sạch kin kít, phù hợp cho da dầu",5
"da mặt tôi nhiều dầu nên tôi phải thường xuyên rửa mặt với sữa rửa mặt. Tôi đã thử nhiều loại, sữa rửa mặt Vichy này là loại tôi rất ưng ý vì tạo bọt nhiều nên chỉ cần lấy 1 lượng ít cho mỗi lần sử dụng. Khi dùng cảm thấy nhẹ nhàng với da, rửa sạch dầu, mùi nhẹ dễ chịu. Chỉ có điều giá thành khá cao so với nhiều loại sữa rửa mặt khác đang bán trên thị trường. Nhưng vì Vichy là thương hiệu lớn, uy tín nên tôi nghĩ giá đó cũng hợp lý.",5
"Da mình là da dầu, hay nổi mụn, mình đặt hàng SRM khác mà chẳng hiểu tiki giao nhầm qua loại này, lúc đầu ấm ức đổi mà không được đành chấp nhận xài loại này luôn. Vậy mà mình xài từ tháng 12 năm 2015 mà giờ mới hết (6 tháng rồi),  thấy đã lắm, vừa xài SRM này + xịt khoáng thấy mụn khô hẳn. Được cái sạch mà xài lâu hết, tiết kiệm, kết luôn, bữa đổi qua SRM dạng mút chống ô nhiễm xài thử mà thấy mau hết (nửa tháng hết 1/2) với không hợp da nên giờ mua lại loại này về quê xài tiếp :v",5
"Da mềm, sạch sâu, mịn màng. Chính thức là fan của Vichy. Kem chống nắng, kem dưỡng giờ là sữa rửa mặt!",5
"Sửa rửa mặt rất sạch, mát da,kiềm nhờn, bọt nhiều lắm nên mỗi lần xài dùng bằng 1 hạt đậu nhỏ thôi là đủ, nguyên tuýp này chắc xài cả tháng hơn đó. Se lỗ chân lông thì chưa thấy nhưng hạn chế mụn thì thấy rõ nha. Mình bị mụn xài kèm với bộ normaderm thấy rất hiệu quả đó.",5
"Sản phẩm dịu nhẹ với da bị mụn, không gây rát ở những vùng bị mụn. Mới dùng mấy ngày thôi đã giảm nhờn trên mặt khá nhiều!",5
"Mình chọn sản phẩm này vì tin tưởng vào thương hiệu của Vichy. Thành phần khá lành tính, không có chất nào gây kích ứng da, lại có acid salycilic trị mụn nên mình rất yên tâm. Khi sử dụng, mình thấy rất dễ rửa sạch với nước, không cần rửa đi rửa lại nhiều. Dùng xong thấy da mặt vẫn mềm mại chứ không bị khô căng. Kiên trì sử dụng sẽ thấy mụn giảm đi khá rõ (kết hợp với kem dưỡng giảm mụn của Vichy).",5
"Mình đã thử dùng nhiều loại sữa rửa mặt nhưng chúng không mang lại những gì mà mình mong đợi. Một số sp của oxy khiến da mình rất khô rát, của hazeline thì rất bắt nắng... Nhưng tất cả những vấn đề trên đều được Vichy giải quyết bằng sp này. Sp lần đầu mình sử dụng có mùi thơm nhẹ, không nồng hắc, tạo bọt vừa đủ. Sau khi rửa mặt lại với nước thì mình cảm thấy da sạch, láng mịn hơn ban đầu nhiều vì vốn dĩ da mình là da dầu nên rất nhạy cảm. Hy vọng sp sẽ giúp da mình cải thiện hơn. Giá thành mình bỏ ra xứng đáng với chất lượng sp. Và tiki giao hàng rất cẩn thận nha.",5
