,Unnamed: 0,Content,quality,smell,shipping,packing,price,others
8594,8594,dù là sp nào cũng chưa bao h làm mình thất vọng cả,,,,,,Positive
8595,8595,chai lớn mua được giá sale rửa xong mềm mịn da,Positive,,,,,Positive
8596,8596,Giao hàng nhanh. Sp tốt. Giá thành hơi cao,Positive,,Positive,,Negative,
8597,8597,chả thấy có hiệu quả j,Negative,,,,,
8598,8598,đóng gói kĩ giao hàng nhanh sữa rửa mặt tạo bọt nhẹ rửa xong không khô da dung tích vầy xài được rất lâu rất đáng mua nhé,Positive,,Positive,Positive,,Positive
8599,8599,chất lượng ổn nên mua nhé cả nhà giao hàng nhanh chưa sủ dụng nên ko pk ntnn,Positive,,Positive,,,
8600,8600,Giao hàng sớm hơn dự kiến. Đóng gói cẩn thận. Date tận 9/2021. Nói chung rất ưng. Cảm ơn tiki và sẽ tiếp tục ủng hộ.,,,Positive,,,Positive
8601,8601,dùng rất oke ạ da mình hỗn hợp thiên dầu nhưng trộm vía cũng đổ ít dầu có hỗ trợ trong quá trình mình trị mụn mãi iu,Positive,,,,,
8602,8602,dùng ké của bạn thấy cũng ok nên mua về dùng thử v mong là sẽ tốt hơn loại cũ,Neutral,,,,,
8603,8603,đóng gói sản phẩm chắc chắn thời gian giao hàng nhanh,,,Positive,Positive,,
8604,8604,Rất thơm và hiệu quả.,Positive,Positive,,,,
8605,8605,gói hàng cẩn thận giao hàng nhanh. rất hài lòng về sp,Positive,,Positive,Positive,,
8606,8606,"Sản phẩm đúng
Ko bọt
Có các hạt để tẩy da chết",Positive,,,,,
8607,8607,đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng nhanh,,,Positive,Positive,,
8608,8608,đóng gói sản phẩm chắc chắn hàng chuẩn hàn quốc mình nghĩ sẽ rất ok bởi vì lượt mua rất cao nhìn sp mới lắm chắc dùng hiệu quả shipper thân thiện,,,Positive,Positive,,
8609,8609,"sản phẩm rất tốt, ko khô da, giá cả bình dân mà còn là hàng Nhật nữa. Chắc mình sẽ trung thành với em này dài dài.",Positive,,,,,
8610,8610,Sp chính hàng giao hàng mùa dịch khá nhanh,,,Positive,,,Positive
8611,8611,đóng gói kĩ giao hàng nhanh siêu nhanh mua tặng nên không biết mùi hương hay tâc dụng như nào nếu sp ok sẽ ủng hộ tiếp,,Positive,Positive,Positive,,Positive
8612,8612,"đặt hàng nhanh chất lượng sản phẩm tốt 
đúng chất liệu sản phẩm đẹp",Positive,,Positive,,,
8613,8613,đã mua rất nhiều lần ở hasaki rồi có niềm tin tuyệt đối cho nên là k có gì để bàn cải hết nha,Positive,,,,,
8614,8614,sản phẩm sử dụng cũng được nhưng mình k thích lắm. k hoàn toàn hài lòng,Neutral,,,,,
8615,8615,dùng loại này nhiều lần rồi vẫn rất thích vì mùi hương nhẹ và sự lành tính của nó mình mua trúng đợt 10 10 nên được tặng quà khá nhiều và cũng được giảm giá nữa chắc chắn sẽ ủng hộ tiếp shop trong những lần tới,Positive,Positive,,,,
8616,8616,"sản phẩm dùng tốt, chỉ có điều tiki ko giao miếng tạo bọt",Positive,,,,,Negative
8617,8617,sản phẩm chính như hàng cũ. quà thì đẹp,,,,,,Neutral
8618,8618,"Ân tượng đầu tiên về sửa rửa mặt sạch mụn đầu đen này là mùi rất thơm , xài được hai lần ,lức vừa rửa xong,thì thấy da mặt rất mát , không có cảm giác căng khô như một vài sản phẩm,nhưng không hiểu sao là hình như mình bị nỗi mụn,không biết có phải không hợp hay không, chắc phải theo dõi thêm,nhưng nhìn chung là tốt",Neutral,Positive,,,,
8619,8619,chuẩn bị và giao hàng nhanh săn được sale nên rẻ so với sản phẩm,,,Positive,,Positive,
8620,8620,Đóng gói cẩn thận và giao hàng nhanh. Chất lượng sản phẩm tốt . Hiệu quả thấy rõ sau 1 tuần dử dụng,Positive,,Positive,Positive,,
8621,8621,Giao hàng nhanh. Đóng gói cận thẩn. Sản phẩm có chất lượng tốt.,Positive,,Positive,Positive,,
8622,8622,da dầu mụn dùng srm laroche posay siêu hợp đủ sạch so vs da của mình đây cũng là loại sạch nhất mình đã dùng,Positive,,,,,
8623,8623,"Làm sạch sâu&nbsp;bụi bẩn, chất dư thừa, bã nhờn tích tụ lỗ chân lông giúp da sáng khỏe.Giúp trắng da, sáng da ngăn chặn các sắc tố melamin gây vết đốm, tàn nhang chống lại lão hóa trên da.",Positive,,,,,
8624,8624,chất lượng dịch vụ ship bên shop quá kém đặt từ 6/6 đến giờ mới nhận dc thực sự chờ mà tức,,,Negative,,,
8625,8625,"hàng đóng gói bị móp méo,ko biết đó vận chuyển hay do gói ko cẩn thận !!!",,,,Negative,,
8626,8626,đã nhận được hàng đóng gói cẩn thận chưa dùng nên ch biết như thế nào,,,,Positive,,
8627,8627,"Giá cả hợp lý, sản phẩm tốt, hài lòng . Sẽ tiếp tục mua",Positive,,,,Neutral,
8628,8628,"dùng cũng được , sạch da mặt",Neutral,,,,,
8629,8629,Hmmm. Rửa srm xong bị khô da...và nó không tốt như Hadalabo...,Negative,,,,,
8630,8630,Giao hàng nhanh. Đóng gói hàng cẩn thận. Quà tặng đầy đủ. Ngày sx ổn ???. Cho 5 sao,,,Positive,Positive,,Positive
8631,8631,dùng rất đc kh gây kích ứng giao hành nhanh,Positive,,Positive,,,
8632,8632,Giao hàng nhanh. Đóng gói tốt. Sản phẩm mùi dễ chịu. Không gây kích ứng da. Hài lòng.,Neutral,Positive,Positive,Positive,,
8633,8633,đóng gói ko kĩ lắm may ko bị gãy vòi mùi hắc hơn bản pháp giống mùi xà phòng hơn mùi dừa mong sẽ có trải nghiệm tốt,,Negative,,Positive,,
8634,8634,đã dùng đến chai thứ 3 rất lành tính nhẹ nhàng cho da mà vẫn sạch giao hàng nhanh mua lọ to thế này dùng mãi không hết phù hợp mà giá thì rất hời nhé,Positive,,Positive,,Positive,
8635,8635,Hàng rẻ tiền. Chất lượng không tốt như quảng cáo 🥺,Negative,,,,Positive,
8636,8636,"Mua hàng được giảm giá mạnh nhưng chất lương rất tốt, hàng Somebymi giảm mụn rất tốt, da không bị khô sau sử dụng mùi sửa rửa mặt rất thơm mát",Positive,Positive,,,Positive,
8637,8637,đã sử dụng được gần tuần và thấy rửa xong ko bị khô da dịu nhẹ nhưg mùi lúc đầu mới lấy ra chưa quen thì hơi hắc,Positive,Negative,,,,
8638,8638,công dụng dưỡng ẩm tốt thẩm thấu nhanh mình rất thích dùng sp của loreal,Positive,,,,,
8639,8639,đã nhận được hàng đóng gói chắc chắn dùng thử thấy rửa sạch và ko bị khô da rất oke,Positive,,,Positive,,
8640,8640,đóng gói cẩn thận sử dụng êm phù hợp cho da dầu sẽ mua lại của shop,Positive,,,Positive,,
8641,8641,đóng gói quá sơ sài hộp nhận được thì méo rách tơi ra đã đặt nhiều lần rồi mà vẫn tình trạng đóng gói như vậy chắc phải đổi shop quá giao hàng nhanh shipper nhiệt tình ?,,,Positive,Negative,,
8642,8642,cũng khá to dùng mỗi lần tốn chút ít tính ra sẽ dùng được rất lâu nma rửa xong có hơi bị khô da nên dùng thêm dưỡng ẩm vào,Neutral,,,,,Positive
8643,8643,"Dùng được 3 hôm, cũng khá ổn. Chất lượng sản phẩm của Tiki Trading thì khỏi bàn cãi, 100% tin dùng.",Positive,,,,,
8644,8644,lần đầu tiên mua hàng bên tiki thấy thất vọng quá. tuýp srm thì bị chầy xước nhìn cũ lắm ý. biết là tuýp to nhưng có 80ml thì lấy ra nó ít nhưng k nghĩ là khó lấy nv. kiểu như bị dùng r ý. chưa dùng nên chưa đánh giá. nhưng vẫn để 4* vì giao hàng nhanh,,,Positive,,,Negative
8645,8645,biết là bảo vệ môi trường nhưng mà đóng hàng như vậy rất bẩn và bụi shop nên cho thêm 1 lớp màng bọc nữa,,,,Negative,,
8646,8646,đóng gói kĩ giao hàng nhanh okie lắm nha ủng hộ shop sau nè,,,Positive,Positive,,
8647,8647,"Mình nhận được sản phẩm hôm nay (đơn hàng 11901821), nhưng đang phân vân vì hình ảnh không giống hình trên Website. cần lời giải thích của  cửa hàng VIVALUST COSMETICS  hoặc từ Tiki vì mình thấy trong phần nhận xét về sản phẩm có ý kiến phản hồi của bạn  Nguyễn Nhật Thành về tình trạng giống mình.
Mong sớm nhận được trả lời từ các bên liên quan.",,,,,,Negative
8648,8648,đổ ra trần hết phần nắp mất rồi trời uiii,,,,,,Negative
8649,8649,"giao hàng nhanh, gói hàng đẹp",,,Positive,Positive,,
8650,8650,đơn hàng bị hủy do lỗi hệ thống nên mình k nhận đc hàng shop có hoàn tiền vẫn đánh giá 5 sao vì sự hỗ trợ nhiệt tình ạ,,,Positive,,,Negative
8651,8651,đóng gói cẩn thận giao hàng tạm đc chưa sài nên chưa biết hiệu quả,,,Positive,Positive,,
8652,8652,Giao hàng nhanh. Chính hãng. Dùng rất hợp với da thiên khô,Positive,,Positive,,,Positive
8653,8653,chất lượng của sữa rửa mặt đỉnh khỏi bàn này chai thứ 3 mình mua rùi,Positive,,,,,
8654,8654,"Mình hoàn toàn không hối hận khi mua sản phẩm này. Sữa rửa mặt perfect whip tạo nhiều bọt hơn hẳn các loại thông thường, làm sạch sâu, dưỡng ẩm tốt cộng với hương hoa nhẹ nhàng thoang thoảng rất thoải mái khi sử dụng. Bông tạo bọt tặng kèm giúp mình tạo bọt nhanh và nhiều hơn tạo bọt bằng tay một chút. Mình ưng ý nhất là dầu tẩy trang được tặng kèm, tẩy trang rất sạch khi rửa mặt thì nó nhẹ giống nước vậy, dưỡng ẩm cực kỳ tốt, hương hoa giống như của sữa rửa mặt khiến mình cảm thấy vô cùng dễ chịu ^^",Positive,,,,,Positive
8655,8655,"Sản phẩm rửa mặt sạch, khá ok, hơi lỏng và ko bọt nhiều.",Positive,,,,,Negative
8656,8656,dùng thích lắm nha khá thơm ko khó chịu dịu nhẹ,Positive,Positive,,,,
8657,8657,chai thứ n mình sử dụng rồi shop cũng chất lượng sản phẩm thì là dược mĩ phẩm nên ok khỏi bàn rồi,Positive,,,,,
8658,8658,đóng gói cẩn thận giao hàng nhanh chóng shop uy tính nha mn nên mua nhé chưa dùng nên k bik chất lượng sao,,,Positive,Positive,,
8659,8659,đã mua nhiều lần của shop rất chất lượng nha giao hàng nhanh nữa,Positive,,Positive,,,
8660,8660,dùng gần 10 tuýp rồi cũng không muốn đổi nhiều người chê chứ mình thì thích mùi tràm trà của nhỏ này vl ngày nào không ngửi là không chịu được shop giao hàng nhanh gói cẩn thận ổn lắm nhe,Positive,Positive,Positive,Positive,,
8661,8661,"giao nhanh, thái độ nhân viên ok",,,Positive,,,Neutral
8662,8662,đã nhận được hàng đóng gói chắc chắn ạ mình mua lần 2 rồi,,,,Positive,,
8663,8663,"Giao hàng nhanh đóng gói tốt mình mua 2tuýp nên đc tặng túi đẹp lắm,xài ko gây kích ứng da,mùi cũng ko khó chịu",Positive,,,Positive,,Positive
8664,8664,"Giao nhanh, chai còn nguyên mới đẹp k trầy xước, chất lg ok",Neutral,,Positive,,,Positive
8665,8665,"Dùng đan xen 2 loại sữa rửa mặt nhưng loại này dùng tuần 3, 4 lần, thấy sạch sẽ mềm mịn sau khi rửa.",Positive,,,,,
8666,8666,đóng gói ok chưa sử dụng k biết phù hợp da mình k ok thì ủng hộ tiếp nè,Neutral,,,Positive,,
8667,8667,đã nhận được hàng hơn cả sự mong đợi,,,,,,Positive
8668,8668,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp shop phục vụ tốt,Positive,,,Positive,,
8669,8669,"- Giá cả rất hợp lý.
- Giao hàng nhanh.
- Srm tạo bọt rất tốt, mịn.
- Rửa xong cảm thấy da sạch, sáng.
- Độ pH cao, mỗi lần rửa nên tạo bọt kỹ, tránh căng da.",Positive,,Positive,,Positive,
8670,8670,đóng gói hơi kì nhưng mà là mall nên mình tin tưởng chất lượng ceravee thì miễn bàn rồi mua lại hoài thôi,Positive,,,Positive,,
8671,8671,"Mình thuộc dạng lười sd sữa rửa mặt nhưng từ khi có em ấy mình siêng lên hẳn. Cảm giác da mặt mình được làm sạch nhưng k quá khô như các sp mình đã xài. Vì k mùi, k màu k cay mắt nên mình rất thoải mái khi sử dụng. Sử dụng nhiều quá nên sau gần 1 tháng mình thì em ấy đã gần hết. Tiki mình rất tin tưởng nên chắc lên đây mua thôi ahii",Positive,,,,,
8672,8672,"Rất hợp vs mình lun. nhà mình 3 mẹ con dùng khoảng hơn 3tg mới hết. hết sức là ưng ý. dịu nhẹ, hợp vs da mặt nhạy cảm như mình. từ đây đến hết đời mình sẽ dùng sp này.",Positive,,,,,
8673,8673,chân ái lun srm sạch sâu rửa xong còn để lại lớp màng giữ ẩm á siu thích lun mình săn sale giá hời only 320k bản pháp lun nha,Positive,,,,Positive,
8674,8674,dùng quen centella rồi nên chả đổi hãng nào đc mua đúng sale nên rẻ shop uy tín giao hàng nhanh hình ảnh kang tính chất nhận xu,Positive,,Positive,,Positive,
8675,8675,chất lượng tốt hàng ok sẽ ủng hộ tiếp đánh giá để nhận xu nhaaaaaa,Positive,,,,,
8676,8676,chai này dành cho tắm hay rửa mặt luôn cũng được nhé mình được bác sĩ da liễu kê đơn chai này ai ngờ hết mụn ngay cổ luôn chính hãng nên k lo giả mạo nha săn sale 211k được chai to như z quá hời,,,,,Positive,
8677,8677,đóng gói sản phẩm cute chất lượng sản phẩm ok giá thành tốt ship nhanh nên rất thích,Positive,,Positive,Positive,Positive,Positive
8678,8678,đóng gói sp tốt mới dùng nên chưa cảm nhận rõ về sản phẩm lắm nhân viên giao hàng rất nhanh nhẹn và lịch sự,Neutral,,Positive,Positive,,
8679,8679,đã mua lần 2 sài ok lắm nha mn da dầu mụn ko có bị khô quá khi dùng em này giao nhanh shipper nhiệt tình cute hết sức,Positive,,Positive,,,
8680,8680,đã mua rất rất nhiều lần ở shop và hoàn toàn yên tâm tuyệt đối ạ shop giao hàng nhanh,Positive,,Positive,,,
8681,8681,cerave mình dùng nhiều lần rồi và cũng rất lâu mới hết một chai bự như này đáng giá ️,Positive,,,,,
8682,8682,Rất tốt.Làm mịn da kiểm soát dầu giảm nguy cơ mọc mụn. Sản phẩm rửa mặt tốt nhất từ trước tới giờ sài. Ti ki giao hàng nhanh chưa làm mình thất vọng,Positive,,Positive,,,
8683,8683,da mình da dầu mụn nên khá hợp với la rocheposay mình k mua đợt 9 9 nhưng vẫn được giảm khá nhiều shop giao hàng đủ hàng tặng date khá xa,Neutral,,Positive,,,Positive
8684,8684,Đóng gói khá chắc chắn. Tôt,,,,Positive,,
8685,8685,đóng gói kỹ lắm nhennn giao hàng nhanh rất okela lunnnn,,,Positive,Positive,,
8686,8686,chất lượng tốt đóng gói kĩ rất đẹp và chắc chắn giao hàng nhanh,Positive,,Positive,Positive,,
8687,8687,do dịch nên giao hànng hơi lâu chưa dùng thử k biết có ok ko sợ kích ứng da lọ hơi nhỏ so vs mình nghĩ,Neutral,,Negative,,,Negative
8688,8688,có những hạt li ti sữa màu trắng nhé tốt hơn loại màu xanh nè nên mua nhé,,,,,,Neutral
8689,8689,"Tiki có thù với vỏ niêm phong hay gì, sao lần nào mua hàng cũng không có vỏ niêm phong lại. May mà cái srm này kết cấu đặc, không đổ nhiều lắm, gặp những sản phẩm lỏng hơn thì nó đổ hết cả rồi. Chán không tả được, cứ mua hàng do tiki trading phân phối là gặp tình trạng này.",,,,Negative,,
8690,8690,"dạng gel màu trắng trong
khong giống màu trắng sữa như từng dùng 
khá châm chích",Negative,,,,,
8691,8691,Sp dùng giảm mụn đáng kể. Giao nhanh,Positive,,Positive,,,
